hour_sin,hour_cos,day_of_year_sin,day_of_year_cos,day_of_week,month,is_weekend,is_workday,season_numeric,outdoor_temp,heating_demand_lag1,heating_demand_lag24,heating_demand_rolling_3h,heating_demand_rolling_24h,building_bungalow,building_detached,building_end_terrace,building_mid_terrace,building_semi_detached,heating_demand_kwh,datetime,building_type
-0.2588190451025208,-0.9659258262890683,0.10310169744743485,0.9946708199115211,3,1,0,1,0,2.3,77.93912287776192,77.0516457657017,77.93873868960378,75.55083003967313,True,False,False,False,False,77.90231611584247,2022-01-06 13:00:00,bungalow
-0.4999999999999997,-0.8660254037844388,0.10310169744743485,0.9946708199115211,3,1,0,1,0,2.0,77.90231611584247,76.71160603179179,77.91051960287052,75.59993478064042,True,False,False,False,False,77.89011981500718,2022-01-06 14:00:00,bungalow
-0.7071067811865471,-0.7071067811865479,0.10310169744743485,0.9946708199115211,3,1,0,1,0,3.0,77.89011981500718,76.44693473208545,77.89413703542075,75.66006146577907,True,False,False,False,False,77.88997517541262,2022-01-06 15:00:00,bungalow
-0.8660254037844385,-0.5000000000000004,0.10310169744743485,0.9946708199115211,3,1,0,1,0,4.0,77.88997517541262,76.54093223908312,77.89169939706791,75.71648108918326,True,False,False,False,False,77.89500320078393,2022-01-06 16:00:00,bungalow
-0.9659258262890683,-0.25881904510252063,0.10310169744743485,0.9946708199115211,3,1,0,1,0,4.0,77.89500320078393,76.96628773169651,77.87876823686126,75.75335769762872,True,False,False,False,False,77.85132633438721,2022-01-06 17:00:00,bungalow
-1.0,-1.8369701987210297e-16,0.10310169744743485,0.9946708199115211,3,1,0,1,0,5.0,77.85132633438721,77.3145657524874,77.84536599415786,75.77315780991268,True,False,False,False,False,77.78976844730245,2022-01-06 18:00:00,bungalow
-0.9659258262890684,0.2588190451025203,0.10310169744743485,0.9946708199115211,3,1,0,1,0,5.0,77.78976844730245,77.56242733179401,77.79150465419902,75.78028247029239,True,False,False,False,False,77.7334191809074,2022-01-06 19:00:00,bungalow
-0.8660254037844386,0.5000000000000001,0.10310169744743485,0.9946708199115211,3,1,0,1,0,6.0,77.7334191809074,77.71364305372197,77.734674917324,75.77891555654408,True,False,False,False,False,77.68083712376216,2022-01-06 20:00:00,bungalow
-0.7071067811865477,0.7071067811865474,0.10310169744743485,0.9946708199115211,3,1,0,1,0,5.0,77.68083712376216,77.81118148124044,77.70108041836436,75.7738240344267,True,False,False,False,False,77.68898495042349,2022-01-06 21:00:00,bungalow
-0.5000000000000004,0.8660254037844384,0.10310169744743485,0.9946708199115211,3,1,0,1,0,4.0,77.68898495042349,77.92253498801465,77.67838261163574,75.76310698328949,True,False,False,False,False,77.66532576072157,2022-01-06 22:00:00,bungalow
-0.25881904510252157,0.9659258262890681,0.10310169744743485,0.9946708199115211,3,1,0,1,0,4.0,77.66532576072157,78.02005113249857,77.69273693392795,75.75076735654532,True,False,False,False,False,77.72390009063876,2022-01-06 23:00:00,bungalow
0.0,1.0,0.1202080448993527,0.9927487224577402,4,1,0,1,0,4.0,77.72390009063876,67.98240718037677,74.66824954915326,75.7771471738671,True,False,False,False,False,68.61552279609943,2022-01-07 00:00:00,bungalow
0.25881904510252074,0.9659258262890683,0.1202080448993527,0.9927487224577402,4,1,0,1,0,3.0,68.61552279609943,72.90323071400101,73.21383956567404,75.79376655287889,True,False,False,False,False,73.30209581028392,2022-01-07 01:00:00,bungalow
0.49999999999999994,0.8660254037844387,0.1202080448993527,0.9927487224577402,4,1,0,1,0,3.0,73.30209581028392,73.10174095287093,71.87003969279519,75.8183815328427,True,False,False,False,False,73.69250047200224,2022-01-07 02:00:00,bungalow
