Date/Time,DISTRICT HEATING LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),DISTRICT HEATING LOOP:Plant Supply Side Inlet Mass Flow Rate [kg/s](Hourly),DISTRICT HEATING LOOP:Plant Supply Side Outlet Temperature [C](Hourly),MAINZONE BASEBOARD:Baseboard Hot Water Energy [J](Hourly),MAINZONE BASEBOARD:Baseboard Total Heating Rate [W](Hourly),DISTRICT HEATING PUMP:Pump Electricity Rate [W](Hourly) ,timestamp,DryBulbTemp,RelHumidity,WindSpeed,DirectNormRad,DiffuseHorzRad,TotalSkyCover
 08/11  14:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-11 14:00:00,24.0,47.0,1.5,179.0,259.0,2.0
 08/11  15:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-11 15:00:00,23.0,50.0,3.1,169.0,204.0,5.0
 08/11  16:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-11 16:00:00,23.0,50.0,2.6,39.0,167.0,2.0
 08/11  17:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-11 17:00:00,22.0,53.0,2.6,19.0,112.0,3.0
 08/11  18:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-11 18:00:00,21.0,60.0,5.1,58.0,61.0,3.0
 08/11  19:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-11 19:00:00,18.0,68.0,4.6,0.0,23.0,5.0
 08/11  20:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-11 20:00:00,16.0,77.0,3.6,0.0,3.0,7.0
 08/11  21:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-11 21:00:00,15.0,82.0,3.1,0.0,0.0,0.0
 08/11  22:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-11 22:00:00,14.0,88.0,2.6,0.0,0.0,5.0
 08/11  23:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-11 23:00:00,14.0,88.0,3.1,0.0,0.0,9.0
 08/11  24:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-12 00:00:00,14.0,94.0,3.6,0.0,0.0,9.0
 08/12  01:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-12 01:00:00,14.0,94.0,2.6,0.0,0.0,9.0
 08/12  02:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-12 02:00:00,15.0,88.0,3.6,0.0,0.0,9.0
 08/12  03:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-12 03:00:00,15.0,88.0,3.1,0.0,0.0,9.0
 08/12  04:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-12 04:00:00,14.0,88.0,3.1,0.0,0.0,9.0
 08/12  05:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-12 05:00:00,14.0,88.0,3.6,138.0,14.0,9.0
 08/12  06:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-12 06:00:00,14.0,88.0,3.6,183.0,49.0,9.0
 08/12  07:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-12 07:00:00,14.0,94.0,3.6,114.0,98.0,9.0
 08/12  08:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-12 08:00:00,16.0,82.0,3.1,162.0,157.0,9.0
 08/12  09:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-12 09:00:00,17.0,77.0,3.6,230.0,217.0,9.0
 08/12  10:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-12 10:00:00,19.0,68.0,5.1,357.0,229.0,5.0
 08/12  11:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-12 11:00:00,21.0,60.0,5.7,506.0,208.0,3.0
 08/12  12:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-12 12:00:00,22.0,50.0,6.2,402.0,262.0,5.0
 08/12  13:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-12 13:00:00,22.0,50.0,5.7,203.0,320.0,9.0
 08/12  14:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-12 14:00:00,23.0,47.0,6.7,139.0,286.0,9.0
 08/12  15:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-12 15:00:00,22.0,50.0,5.7,97.0,244.0,5.0
 08/12  16:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-12 16:00:00,21.0,49.0,5.1,91.0,210.0,3.0
 08/12  17:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-12 17:00:00,21.0,53.0,5.1,75.0,155.0,0.0
 08/12  18:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-12 18:00:00,21.0,53.0,5.1,48.0,94.0,0.0
 08/12  19:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-12 19:00:00,19.0,60.0,4.1,0.0,35.0,4.0
 08/12  20:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-12 20:00:00,18.0,64.0,4.6,0.0,3.0,5.0
 08/12  21:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-12 21:00:00,16.0,72.0,4.1,0.0,0.0,6.0
 08/12  22:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-12 22:00:00,14.0,88.0,4.1,0.0,0.0,9.0
 08/12  23:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-12 23:00:00,14.0,88.0,4.6,0.0,0.0,9.0
 08/12  24:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-13 00:00:00,13.0,94.0,3.1,0.0,0.0,10.0
 08/13  01:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-13 01:00:00,13.0,88.0,2.6,0.0,0.0,9.0
 08/13  02:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-13 02:00:00,12.0,94.0,3.1,0.0,0.0,10.0
 08/13  03:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-13 03:00:00,12.0,94.0,3.1,0.0,0.0,10.0
 08/13  04:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-13 04:00:00,12.0,94.0,3.1,0.0,0.0,3.0
 08/13  05:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-13 05:00:00,13.0,94.0,2.6,0.0,0.0,5.0
 08/13  06:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-13 06:00:00,14.0,94.0,3.1,303.0,48.0,5.0
 08/13  07:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-13 07:00:00,15.0,94.0,4.6,408.0,81.0,3.0
 08/13  08:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-13 08:00:00,17.0,82.0,5.7,532.0,106.0,0.0
 08/13  09:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-13 09:00:00,18.0,77.0,5.7,589.0,143.0,7.0
 08/13  10:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-13 10:00:00,20.0,68.0,5.1,536.0,183.0,5.0
 08/13  11:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-13 11:00:00,22.0,60.0,4.6,414.0,242.0,4.0
 08/13  12:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-13 12:00:00,22.0,53.0,4.6,297.0,258.0,0.0
 08/13  13:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-13 13:00:00,21.0,64.0,3.1,245.0,217.0,3.0
 08/13  14:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-13 14:00:00,23.0,53.0,5.7,255.0,186.0,3.0
 08/13  15:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-13 15:00:00,24.0,50.0,4.6,285.0,157.0,3.0
 08/13  16:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-13 16:00:00,23.0,57.0,3.6,284.0,127.0,3.0
 08/13  17:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-13 17:00:00,21.0,69.0,3.1,283.0,86.0,3.0
 08/13  18:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-13 18:00:00,21.0,73.0,3.6,191.0,52.0,0.0
 08/13  19:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-13 19:00:00,21.0,73.0,1.5,0.0,20.0,5.0
 08/13  20:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-13 20:00:00,20.0,78.0,3.1,0.0,2.0,5.0
 08/13  21:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-13 21:00:00,19.0,78.0,2.1,0.0,0.0,7.0
 08/13  22:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-13 22:00:00,19.0,78.0,1.5,0.0,0.0,5.0
 08/13  23:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-13 23:00:00,18.0,83.0,2.6,0.0,0.0,5.0
 08/13  24:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-14 00:00:00,17.0,88.0,2.6,0.0,0.0,3.0
 08/14  01:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-14 01:00:00,17.0,82.0,3.1,0.0,0.0,9.0
 08/14  02:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-14 02:00:00,17.0,82.0,4.1,0.0,0.0,3.0
 08/14  03:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-14 03:00:00,16.0,88.0,3.1,0.0,0.0,3.0
 08/14  04:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-14 04:00:00,16.0,82.0,3.6,0.0,0.0,3.0
 08/14  05:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-14 05:00:00,16.0,82.0,3.6,0.0,0.0,8.0
 08/14  06:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-14 06:00:00,16.0,82.0,3.1,144.0,58.0,8.0
 08/14  07:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-14 07:00:00,17.0,77.0,3.6,312.0,92.0,7.0
 08/14  08:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-14 08:00:00,19.0,68.0,4.6,380.0,124.0,5.0
 08/14  09:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-14 09:00:00,20.0,68.0,7.7,306.0,195.0,5.0
 08/14  10:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-14 10:00:00,20.0,68.0,7.7,148.0,225.0,3.0
 08/14  11:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-14 11:00:00,21.0,60.0,7.2,47.0,206.0,9.0
 08/14  12:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-14 12:00:00,21.0,64.0,6.7,51.0,202.0,5.0
 08/14  13:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-14 13:00:00,22.0,60.0,6.2,56.0,202.0,5.0
 08/14  14:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-14 14:00:00,22.0,60.0,6.7,35.0,201.0,5.0
 08/14  15:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-14 15:00:00,21.0,64.0,6.7,16.0,191.0,9.0
 08/14  16:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-14 16:00:00,21.0,64.0,6.7,5.0,157.0,9.0
 08/14  17:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-14 17:00:00,21.0,64.0,5.1,18.0,97.0,9.0
 08/14  18:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-14 18:00:00,20.0,73.0,4.6,23.0,52.0,5.0
 08/14  19:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-14 19:00:00,19.0,78.0,4.1,0.0,21.0,5.0
 08/14  20:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-14 20:00:00,19.0,83.0,5.1,0.0,2.0,5.0
 08/14  21:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-14 21:00:00,18.0,88.0,5.1,0.0,0.0,5.0
 08/14  22:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-14 22:00:00,18.0,88.0,4.6,0.0,0.0,5.0
 08/14  23:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-14 23:00:00,18.0,83.0,4.6,0.0,0.0,5.0
 08/14  24:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-15 00:00:00,17.0,88.0,3.6,0.0,0.0,5.0
 08/15  01:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-15 01:00:00,17.0,88.0,4.1,0.0,0.0,5.0
 08/15  02:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-15 02:00:00,17.0,88.0,3.1,0.0,0.0,5.0
 08/15  03:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-15 03:00:00,17.0,88.0,3.1,0.0,0.0,5.0
 08/15  04:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-15 04:00:00,17.0,88.0,2.6,0.0,0.0,5.0
 08/15  05:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-15 05:00:00,16.0,94.0,2.6,0.0,0.0,5.0
 08/15  06:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-15 06:00:00,17.0,82.0,3.1,77.0,44.0,5.0
 08/15  07:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-15 07:00:00,17.0,82.0,4.1,138.0,107.0,5.0
 08/15  08:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-15 08:00:00,17.0,82.0,3.6,204.0,165.0,5.0
 08/15  09:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-15 09:00:00,20.0,68.0,3.1,348.0,181.0,5.0
 08/15  10:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-15 10:00:00,21.0,60.0,6.2,389.0,210.0,5.0
 08/15  11:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-15 11:00:00,21.0,56.0,5.7,260.0,250.0,5.0
 08/15  12:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-15 12:00:00,22.0,53.0,6.2,203.0,250.0,3.0
 08/15  13:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-15 13:00:00,23.0,47.0,3.1,186.0,261.0,3.0
 08/15  14:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-15 14:00:00,24.0,44.0,3.6,306.0,240.0,3.0
 08/15  15:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-15 15:00:00,24.0,47.0,4.6,326.0,192.0,3.0
 08/15  16:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-15 16:00:00,24.0,47.0,3.6,252.0,140.0,3.0
 08/15  17:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-15 17:00:00,23.0,50.0,2.6,254.0,91.0,3.0
 08/15  18:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-15 18:00:00,23.0,50.0,3.6,245.0,61.0,3.0
 08/15  19:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-15 19:00:00,22.0,57.0,2.6,0.0,23.0,3.0
 08/15  20:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-15 20:00:00,20.0,60.0,2.1,0.0,2.0,3.0
 08/15  21:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-15 21:00:00,20.0,82.0,2.6,0.0,0.0,3.0
 08/15  22:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-15 22:00:00,18.0,68.0,3.1,0.0,0.0,3.0
 08/15  23:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-15 23:00:00,18.0,73.0,3.6,0.0,0.0,3.0
 08/15  24:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-16 00:00:00,17.0,77.0,3.1,0.0,0.0,7.0
 08/16  01:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-16 01:00:00,17.0,77.0,2.6,0.0,0.0,7.0
 08/16  02:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-16 02:00:00,17.0,82.0,2.6,0.0,0.0,8.0
 08/16  03:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-16 03:00:00,17.0,82.0,2.1,0.0,0.0,8.0
 08/16  04:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-16 04:00:00,17.0,82.0,3.1,0.0,0.0,3.0
 08/16  05:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-16 05:00:00,16.0,88.0,4.6,0.0,0.0,3.0
 08/16  06:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-16 06:00:00,17.0,88.0,4.6,202.0,47.0,0.0
 08/16  07:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-16 07:00:00,19.0,78.0,5.1,376.0,95.0,0.0
 08/16  08:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-16 08:00:00,20.0,78.0,7.2,364.0,155.0,0.0
 08/16  09:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-16 09:00:00,21.0,73.0,7.7,253.0,234.0,0.0
 08/16  10:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-16 10:00:00,22.0,69.0,8.2,148.0,295.0,3.0
 08/16  11:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-16 11:00:00,22.0,69.0,8.2,107.0,273.0,3.0
 08/16  12:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-16 12:00:00,21.0,78.0,6.7,40.0,181.0,3.0
 08/16  13:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-16 13:00:00,20.0,83.0,7.2,7.0,114.0,3.0
 08/16  14:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-16 14:00:00,20.0,83.0,7.2,5.0,107.0,9.0
 08/16  15:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-16 15:00:00,16.0,88.0,3.6,0.0,85.0,5.0
 08/16  16:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-16 16:00:00,17.0,82.0,6.2,4.0,74.0,5.0
 08/16  17:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-16 17:00:00,17.0,82.0,5.7,65.0,82.0,3.0
 08/16  18:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-16 18:00:00,17.0,77.0,6.2,133.0,56.0,3.0
 08/16  19:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-16 19:00:00,17.0,77.0,5.7,0.0,21.0,3.0
 08/16  20:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-16 20:00:00,16.0,72.0,5.7,0.0,2.0,5.0
 08/16  21:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-16 21:00:00,16.0,72.0,5.1,0.0,0.0,3.0
 08/16  22:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-16 22:00:00,15.0,77.0,6.2,0.0,0.0,3.0
 08/16  23:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-16 23:00:00,15.0,77.0,6.2,0.0,0.0,3.0
 08/16  24:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-17 00:00:00,15.0,77.0,4.6,0.0,0.0,5.0
 08/17  01:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-17 01:00:00,15.0,77.0,4.1,0.0,0.0,5.0
 08/17  02:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-17 02:00:00,15.0,82.0,5.1,0.0,0.0,3.0
 08/17  03:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-17 03:00:00,14.0,82.0,4.6,0.0,0.0,5.0
 08/17  04:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-17 04:00:00,14.0,88.0,5.1,0.0,0.0,5.0
 08/17  05:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-17 05:00:00,15.0,82.0,6.2,0.0,0.0,5.0
 08/17  06:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-17 06:00:00,16.0,82.0,7.7,261.0,42.0,3.0
 08/17  07:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-17 07:00:00,17.0,77.0,8.2,369.0,81.0,3.0
 08/17  08:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-17 08:00:00,18.0,73.0,7.7,414.0,117.0,5.0
 08/17  09:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-17 09:00:00,19.0,64.0,7.7,499.0,131.0,5.0
 08/17  10:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-17 10:00:00,19.0,64.0,7.2,510.0,140.0,5.0
 08/17  11:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-17 11:00:00,20.0,56.0,7.7,443.0,168.0,5.0
 08/17  12:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-17 12:00:00,21.0,53.0,8.2,443.0,182.0,3.0
 08/17  13:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-17 13:00:00,19.0,64.0,10.8,494.0,172.0,5.0
 08/17  14:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-17 14:00:00,20.0,60.0,6.2,503.0,139.0,3.0
 08/17  15:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-17 15:00:00,21.0,56.0,8.7,421.0,124.0,5.0
 08/17  16:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-17 16:00:00,21.0,56.0,8.2,396.0,107.0,3.0
 08/17  17:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-17 17:00:00,20.0,60.0,6.7,282.0,80.0,3.0
 08/17  18:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-17 18:00:00,19.0,64.0,3.1,100.0,62.0,3.0
 08/17  19:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-17 19:00:00,19.0,60.0,4.1,0.0,24.0,4.0
 08/17  20:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-17 20:00:00,18.0,64.0,4.6,0.0,2.0,5.0
 08/17  21:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-17 21:00:00,18.0,64.0,3.6,0.0,0.0,5.0
 08/17  22:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-17 22:00:00,17.0,72.0,3.6,0.0,0.0,6.0
 08/17  23:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-17 23:00:00,17.0,72.0,4.6,0.0,0.0,5.0
 08/17  24:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-18 00:00:00,17.0,77.0,4.6,0.0,0.0,5.0
 08/18  01:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-18 01:00:00,17.0,77.0,5.1,0.0,0.0,5.0
 08/18  02:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-18 02:00:00,17.0,72.0,5.7,0.0,0.0,5.0
 08/18  03:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-18 03:00:00,18.0,73.0,6.7,0.0,0.0,9.0
 08/18  04:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-18 04:00:00,17.0,77.0,6.2,0.0,0.0,9.0
 08/18  05:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-18 05:00:00,17.0,77.0,5.1,0.0,0.0,9.0
 08/18  06:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-18 06:00:00,18.0,73.0,5.7,106.0,47.0,5.0
 08/18  07:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-18 07:00:00,18.0,77.0,7.7,159.0,79.0,9.0
 08/18  08:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-18 08:00:00,18.0,83.0,7.2,102.0,94.0,9.0
 08/18  09:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-18 09:00:00,19.0,88.0,7.2,25.0,95.0,9.0
 08/18  10:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-18 10:00:00,20.0,83.0,7.7,2.0,96.0,9.0
 08/18  11:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-18 11:00:00,21.0,78.0,8.2,19.0,160.0,9.0
 08/18  12:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-18 12:00:00,21.0,78.0,8.2,38.0,235.0,9.0
 08/18  13:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-18 13:00:00,21.0,78.0,8.7,26.0,243.0,9.0
 08/18  14:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-18 14:00:00,19.0,83.0,11.3,20.0,218.0,9.0
 08/18  15:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-18 15:00:00,19.0,78.0,9.8,53.0,193.0,5.0
 08/18  16:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-18 16:00:00,19.0,73.0,6.7,132.0,127.0,5.0
 08/18  17:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-18 17:00:00,21.0,64.0,4.1,210.0,74.0,3.0
 08/18  18:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-18 18:00:00,21.0,64.0,5.1,206.0,52.0,3.0
 08/18  19:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-18 19:00:00,21.0,60.0,3.6,0.0,17.0,3.0
 08/18  20:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-18 20:00:00,21.0,60.0,5.1,0.0,1.0,4.0
 08/18  21:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-18 21:00:00,20.0,73.0,3.6,0.0,0.0,3.0
 08/18  22:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-18 22:00:00,19.0,78.0,3.6,0.0,0.0,7.0
 08/18  23:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-18 23:00:00,19.0,78.0,2.6,0.0,0.0,7.0
 08/18  24:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-19 00:00:00,19.0,78.0,2.6,0.0,0.0,7.0
 08/19  01:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-19 01:00:00,19.0,73.0,2.6,0.0,0.0,6.0
